k,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
9281,0,0,0,0.75,0.75,0.75,0.376662858,0.376662858,0.376662858,0.870011426,0.376662858,0.376662858,0.376662858,0.870011426,0.376662858,0.376662858,0.376662858,0.870011426
9282,0,0,0,0.75,0.75,0.75,0.376662915,0.376662915,0.376662915,0.870011254,0.376662915,0.376662915,0.376662915,0.870011254,0.376662915,0.376662915,0.376662915,0.870011254
9283,0.166734276,0.833265724,0.25,0.833265724,0.166734276,0.75,0.5,0.5,0,0.833368958,0.166631042,0.25,0.5,0.5,0.5,0.166631042,0.833368958,0.75
9284,0.166722708,0.833277292,0.25,0.833277292,0.166722708,0.75,0.5,0.5,0,0.833356028,0.166643972,0.25,0.5,0.5,0.5,0.166643972,0.833356028,0.75
9285,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75
9286,0.166722705,0.833277295,0.25,0.833277295,0.166722705,0.75,0.5,0.5,0,0.833356031,0.166643969,0.25,0.5,0.5,0.5,0.166643969,0.833356031,0.75
9287,0,0,0,0.666691346,0.333308654,0,0.333308654,0.666691346,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
9288,0,0,0,0.666674841,0.333325159,0,0.333325159,0.666674841,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
9289,0,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
9290,0,0,0,0.66667485,0.33332515,0,0.33332515,0.66667485,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5
9291,0.5,0.5,0,0,0,0.5,0.766746387,0.16314981,0,0.233253613,0.83685019,0,0.266746387,0.33685019,0.5,0.733253613,0.66314981,0.5
9292,0,0,0,0.5,0.5,0.5,0.286477065,0.323112003,0,0.713522935,0.676887997,0,0.786477065,0.176887997,0.5,0.213522935,0.823112003,0.5
9293,0,0,0,0.5,0.5,0.5,0.225,0.33599944,0,0.775,0.66400056,0,0.725,0.16400056,0.5,0.275,0.83599944,0.5
9294,0,0,0,0.5,0.5,0.5,0.286477097,0.323112014,0,0.713522903,0.676887986,0,0.786477097,0.176887986,0.5,0.213522903,0.823112014,0.5
9295,0.1281158,0.1281158,0,0.8718842,0.8718842,0,0.5,0,0.5,0,0.5,0.5,0.32199486,0.32199486,0,0.67800514,0.67800514,0
9296,0.12739978,0.12739978,0,0.87260022,0.87260022,0,0.5,0,0.5,0,0.5,0.5,0.321200052,0.321200052,0,0.678799948,0.678799948,0
9297,0.128490125,0.128490125,0,0.871509875,0.871509875,0,0.5,0,0.5,0,0.5,0.5,0.323323667,0.323323667,0,0.676676333,0.676676333,0
9298,0.128490126,0.128490126,0,0.871509874,0.871509874,0,0.5,0,0.5,0,0.5,0.5,0.323323667,0.323323667,0,0.676676333,0.676676333,0
9299,0.124495833,0.124495833,0,0.875504167,0.875504167,0,0.322922099,0.322922099,0,0.677077901,0.677077901,0,0.5,0,0.5,0,0.5,0.5
9300,0.123883505,0.123883505,0,0.876116495,0.876116495,0,0.323646574,0.323646574,0,0.676353426,0.676353426,0,0.5,0,0.5,0,0.5,0.5
9301,0.124299692,0.124299692,0,0.875700308,0.875700308,0,0.323599701,0.323599701,0,0.676400299,0.676400299,0,0.5,0,0.5,0,0.5,0.5
9302,0.123883488,0.123883488,0,0.876116512,0.876116512,0,0.323646561,0.323646561,0,0.676353439,0.676353439,0,0.5,0,0.5,0,0.5,0.5
9303,0.122449493,0.122449493,0,0.877550507,0.877550507,0,0.322163636,0.322163636,0,0.677836364,0.677836364,0,0.5,0,0.5,0,0.5,0.5
9304,0.122178569,0.122178569,0,0.877821431,0.877821431,0,0.323532173,0.323532173,0,0.676467827,0.676467827,0,0.5,0,0.5,0,0.5,0.5
9305,0.120900133,0.120900133,0,0.879099867,0.879099867,0,0.32299981,0.32299981,0,0.67700019,0.67700019,0,0.5,0,0.5,0,0.5,0.5
9306,0.122178532,0.122178532,0,0.877821468,0.877821468,0,0.323532145,0.323532145,0,0.676467855,0.676467855,0,0.5,0,0.5,0,0.5,0.5
9307,0.626436661,0.626436661,0.120690016,0.120690016,0.626436661,0.626436661,0.626436661,0.626436661,0.626436661,0.626436661,0.120690016,0.626436661,0,0,0,0.25,0.25,0.25
9308,0.375999714,0.375999714,0.375999714,0.872000859,0.375999714,0.375999714,0.375999714,0.872000859,0.375999714,0.375999714,0.375999714,0.872000859,0.75,0.75,0.75,0,0,0
9309,0.626607585,0.626607585,0.120177246,0.626607585,0.120177246,0.626607585,0.120177246,0.626607585,0.626607585,0.626607585,0.626607585,0.626607585,0,0,0,0.25,0.25,0.25
9310,0.62660758,0.62660758,0.120177259,0.62660758,0.120177259,0.62660758,0.120177259,0.62660758,0.62660758,0.62660758,0.62660758,0.62660758,0,0,0,0.25,0.25,0.25
9311,0,0,0,0.241774386,0.5,0.186353841,0.718758391,0,0.337925989,0.281241609,0,0.662074011,0.758225614,0.5,0.813646159,0.5,0.5,0.5
9312,0,0,0,0.224608202,0.5,0.202331166,0.697541054,0,0.327792596,0.302458946,0,0.672207404,0.775391798,0.5,0.797668834,0.5,0.5,0.5
9313,0,0,0,0.774000434,0.5,0.185999214,0.310000749,0,0.329999045,0.689999251,0,0.670000955,0.225999566,0.5,0.814000786,0.5,0.5,0.5
9314,0,0,0,0.224608198,0.5,0.20233116,0.69754105,0,0.327792593,0.30245895,0,0.672207407,0.775391802,0.5,0.79766884,0.5,0.5,0.5
9315,0,0,0,0.5,0.5,0,0.5,0,0.355667509,0,0.5,0.644332491,0,0.5,0.169529181,0.5,0,0.830470819
9316,0,0,0,0.5,0.5,0,0,0.5,0.339899865,0.5,0,0.660100135,0.5,0,0.15450045,0,0.5,0.84549955
9317,0,0,0,0.5,0.5,0,0.5,0,0.351693599,0,0.5,0.648306401,0,0.5,0.165269548,0.5,0,0.834730452
9318,0,0,0,0.5,0.5,0,0.5,0,0.351693595,0,0.5,0.648306405,0,0.5,0.165269557,0.5,0,0.834730443
9319,0.751641889,0.248358111,0.25,0.056970682,0.943029318,0.25,0.943029318,0.056970682,0.75,0.248358111,0.751641889,0.75,0.398250479,0.601749521,0.25,0.601749521,0.398250479,0.75
9320,0.552729817,0.447270183,0.25,0.252699917,0.747300083,0.25,0.747300083,0.252699917,0.75,0.447270183,0.552729817,0.75,0.896420256,0.103579744,0.25,0.103579744,0.896420256,0.75
9321,0.752180192,0.247819808,0.25,0.055392738,0.944607262,0.25,0.944607262,0.055392738,0.75,0.247819808,0.752180192,0.75,0.397684096,0.602315904,0.25,0.602315904,0.397684096,0.75
9322,0.752180191,0.247819809,0.25,0.055392738,0.944607262,0.25,0.944607262,0.055392738,0.75,0.247819809,0.752180191,0.75,0.397684098,0.602315902,0.25,0.602315902,0.397684098,0.75
9323,0.166688379,0.833311621,0.25,0.833311621,0.166688379,0.75,0.5,0.5,0,0.833330332,0.166669668,0.25,0.5,0.5,0.5,0.166669668,0.833330332,0.75
9324,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75
9325,0.333300009,0.666699991,0.25,0.666699991,0.333300009,0.75,0,0,0,0.666699991,0.333300009,0.25,0,0,0.5,0.333300009,0.666699991,0.75
9326,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75
9327,0.625977933,0.091181845,0,0.374022067,0.908818155,0,0.125977933,0.408818155,0.5,0.874022067,0.591181845,0.5,0.5,0.5,0,0,0,0.5
9328,0.622243483,0.086571016,0,0.377756517,0.913428984,0,0.122243483,0.413428984,0.5,0.877756517,0.586571016,0.5,0.5,0.5,0,0,0,0.5
9329,0.12759986,0.409499219,0,0.87240014,0.590500781,0,0.62759986,0.090500781,0.5,0.37240014,0.909499219,0.5,0,0,0,0.5,0.5,0.5
9330,0.622243507,0.086571024,0,0.377756493,0.913428976,0,0.122243507,0.413428976,0.5,0.877756493,0.586571024,0.5,0.5,0.5,0,0,0,0.5
9331,0,0,0.5,0.5,0,0.5,0,0.5,0.5,0,0,0,0.5,0.5,0.236926616,0.5,0.5,0.763073384
9332,0,0,0.5,0.5,0,0.5,0,0.5,0.5,0,0,0,0.5,0.5,0.231100081,0.5,0.5,0.768899919
9333,0,0,0.5,0.5,0,0.5,0,0.5,0.5,0,0,0,0.5,0.5,0.237177919,0.5,0.5,0.762822081
9334,0,0,0.5,0.5,0,0.5,0,0.5,0.5,0,0,0,0.5,0.5,0.237177934,0.5,0.5,0.762822066
9335,0.084573443,0.754613538,0.329959905,0.424653633,0.754613538,0.670040095,0.743572379,0.743572379,0,0.166749904,0.999151338,0.167598566,0.490900839,0.990900839,0.5,0.831552772,0.999151338,0.832401434
9336,0.06687562,0.737816787,0.329058833,0.408757954,0.737816787,0.670941167,0.767067204,0.767067204,0,0.204898296,0.022278005,0.182620291,0.454747097,0.954747097,0.5,0.839657713,0.022278005,0.817379709
9337,0.908799092,0.738306447,0.170492645,0.567813802,0.738306447,0.829507355,0.266941356,0.766941356,0.5,0.958363061,0.958363061,0,0.338545956,0.020043444,0.318502512,0.701540932,0.020043444,0.681497488
9338,0.925600322,0.755500579,0.170099743,0.585400836,0.755500579,0.829900257,0.239000496,0.739000496,0.5,0,0,0,0.330000175,0.996000331,0.333999844,0.662000487,0.996000331,0.666000156
9339,0.908798182,0.73830546,0.170492722,0.567812738,0.73830546,0.829507278,0.26694135,0.76694135,0.5,0.95836306,0.95836306,0,0.33854532,0.020043431,0.318501889,0.701541542,0.020043431,0.681498111
9340,0.9256,0.7555,0.1701,0.5854,0.7555,0.8299,0.239,0.739,0.5,0,0,0,0.33,0.996,0.334,0.662,0.996,0.666
9341,0,0,0,0.666666667,0.333333333,0.5,0.333333333,0.666666667,0.5,0.5,0,0,0,0.5,0,0.5,0.5,0
9342,0.5,0.5,0,0.83340984,0.16659016,0.5,0.16659016,0.83340984,0.5,0,0,0,0.5,0,0,0,0.5,0
9343,0.83375862,0.16624138,0,0.16624138,0.83375862,0,0.5,0.5,0.5,0,0,0.5,0.5,0,0.5,0,0.5,0.5
9344,0,0,0,0.666700029,0.333299971,0.5,0.333299971,0.666700029,0.5,0.5,0,0,0,0.5,0,0.5,0.5,0
9345,0.5,0.5,0,0.833409847,0.166590153,0.5,0.166590153,0.833409847,0.5,0,0,0,0.5,0,0,0,0.5,0
9346,0,0,0,0.666666667,0.333333333,0.5,0.333333333,0.666666667,0.5,0.5,0,0,0,0.5,0,0.5,0.5,0
9347,0,0,0,0.66673395,0.66673395,0.324054272,0,0,0.5,0.33326605,0.33326605,0.675945728,0.333349781,0.333349781,0.18030493,0.666650219,0.666650219,0.81969507
9348,0,0,0,0.666666667,0.333333333,0.27,0,0,0.5,0.333333333,0.666666667,0.73,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
9349,0,0,0,0.666666667,0.333333333,0.322988147,0,0,0.5,0.333333333,0.666666667,0.677011853,0.333333333,0.666666667,0.179430266,0.666666667,0.333333333,0.820569734
9350,0,0,0,0.666666667,0.333333333,0.322988146,0,0,0.5,0.333333333,0.666666667,0.677011854,0.333333333,0.666666667,0.179430219,0.666666667,0.333333333,0.820569781
9351,0.5,0.250283557,0.250283557,0,0.431833656,0.431833656,0.5,0.568244144,0.568244144,0,0.749626956,0.749626956,0,0.095603349,0.095603349,0.5,0.904420083,0.904420083
9352,0.69964328,0.125,0.07464328,0.375,0.30035672,0.42535672,0.875,0.94964328,0.57464328,0.05035672,0.625,0.92535672,0,0,0,0.75,0.25,0.5
9353,0.718415052,0.125,0.093415052,0.375,0.281584948,0.406584948,0.875,0.968415052,0.593415052,0.031584948,0.625,0.906584948,0,0,0,0.75,0.25,0.5
9354,0.375,0.033398654,0.158398654,0.966601346,0.125,0.341601346,0.783398654,0.625,0.658398654,0.875,0.216601346,0.841601346,0,0,0,0.75,0.25,0.5
9355,0.718414928,0.125,0.093414928,0.375,0.281585072,0.406585072,0.875,0.968414928,0.593414928,0.031585072,0.625,0.906585072,0,0,0,0.75,0.25,0.5
9356,0,0,0,0.255596149,0.418651705,0.163055555,0.907459406,0.744403851,0.163055555,0.255596149,0.092540594,0.836944445,0.581348295,0.744403851,0.836944445,0.75,0.25,0.5
9357,0,0,0,0.29639119,0.457711449,0.161320259,0.864929069,0.70360881,0.161320259,0.29639119,0.135070931,0.838679741,0.542288551,0.70360881,0.838679741,0.75,0.25,0.5
9358,0,0,0,0.284648149,0.441859182,0.157211034,0.872562885,0.715351851,0.157211034,0.284648149,0.127437115,0.842788966,0.558140818,0.715351851,0.842788966,0.75,0.25,0.5
9359,0,0,0,0.188,0.403,0.215,0.027,0.812,0.215,0.597,0.812,0.785,0.188,0.973,0.785,0.75,0.25,0.5
9360,0,0,0,0.284648253,0.441859316,0.157211063,0.87256281,0.715351747,0.157211063,0.284648253,0.12743719,0.842788937,0.558140684,0.715351747,0.842788937,0.75,0.25,0.5
9361,0,0,0,0.188,0.403,0.215,0.027,0.812,0.215,0.597,0.812,0.785,0.188,0.973,0.785,0.75,0.25,0.5
9362,0.5,0.5,0,0.166697163,0.833302837,0.25,0.5,0.5,0.5,0.833302837,0.166697163,0.75,0.833333511,0.166666489,0.25,0.166666489,0.833333511,0.75
9363,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
9364,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
9365,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
9366,0.83331317,0.16668683,0.25,0.16668683,0.83331317,0.75,0.166668913,0.833331087,0.25,0.833331087,0.166668913,0.75,0.5,0.5,0,0.5,0.5,0.5
9367,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5
9368,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5
9369,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75,0.666666667,0.333333333,0.25,0.333333333,0.666666667,0.75,0,0,0,0,0,0.5
9370,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
9371,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
9372,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
9373,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
9374,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
9375,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
9376,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
9377,0,0,0,0.666666667,0.333333333,0.25,0,0,0.5,0.333333333,0.666666667,0.75,0.333333333,0.666666667,0.25,0.666666667,0.333333333,0.75
9378,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
9379,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
9380,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
9381,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
9382,0.373863174,0.373863174,0.373863174,0.878410478,0.373863174,0.373863174,0.373863174,0.878410478,0.373863174,0.373863174,0.373863174,0.878410478,0,0,0,0.75,0.75,0.75
9383,0.37388942,0.37388942,0.37388942,0.878331741,0.37388942,0.37388942,0.37388942,0.878331741,0.37388942,0.37388942,0.37388942,0.878331741,0,0,0,0.75,0.75,0.75
9384,0.37500023,0.37500023,0.37500023,0.874999309,0.37500023,0.37500023,0.37500023,0.874999309,0.37500023,0.37500023,0.37500023,0.874999309,0,0,0,0.75,0.75,0.75
9385,0.878331728,0.373889424,0.373889424,0.373889424,0.373889424,0.373889424,0.373889424,0.878331728,0.373889424,0.373889424,0.373889424,0.878331728,0,0,0,0.75,0.75,0.75
9386,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
9387,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
9388,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
9389,0.125,0.125,0.125,0.125,0.625,0.125,0.625,0.125,0.125,0.125,0.125,0.625,0.5,0.5,0.5,0.75,0.75,0.75
9390,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
9391,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
9392,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
9393,0.5,0.5,0.5,0.75,0.75,0.75,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625,0.125,0.125,0.125,0.625
9394,0.355691145,0.355691145,0,0.644308855,0.644308855,0,0.5,0.5,0,0.75,0.25,0.5,0.25,0.75,0.5,0,0,0
9395,0.355430579,0.355430579,0,0.644569421,0.644569421,0,0.5,0.5,0,0.75,0.25,0.5,0.25,0.75,0.5,0,0,0
9396,0.359599861,0.359599861,0,0.640400139,0.640400139,0,0.5,0.5,0,0.75,0.25,0.5,0.25,0.75,0.5,0,0,0
9397,0.355761432,0.355761432,0,0.644238568,0.644238568,0,0.5,0.5,0,0.75,0.25,0.5,0.25,0.75,0.5,0,0,0
9398,0.355762053,0.355762053,0,0.644237947,0.644237947,0,0.5,0.5,0,0.75,0.25,0.5,0.25,0.75,0.5,0,0,0
9399,0.355691145,0.355691145,0,0.644308856,0.644308856,0,0.5,0.5,0,0.75,0.25,0.5,0.25,0.75,0.5,0,0,0
9400,0.666666667,0.333333333,0.271422036,0.333333333,0.666666667,0.771422036,0,0,0.002539349,0,0,0.502539349,0.333333333,0.666666667,0.223838446,0.666666667,0.333333333,0.723838446
9401,0.166668727,0.833331273,0.270709694,0.833331273,0.166668727,0.770709694,0.500011028,0.499988972,0.003538297,0.499988972,0.500011028,0.503538297,0.833343289,0.166656711,0.223551821,0.166656711,0.833343289,0.723551821
9402,0.666666667,0.333333333,0.261700272,0.333333333,0.666666667,0.761700272,0,0,0.004199482,0,0,0.504199482,0.333333333,0.666666667,0.231899374,0.666666667,0.333333333,0.731899374
9403,0.166668706,0.833331294,0.270709685,0.833331294,0.166668706,0.770709685,0.500011205,0.499988795,0.003538281,0.499988795,0.500011205,0.503538281,0.83334331,0.16665669,0.223551799,0.16665669,0.83334331,0.723551799
9404,0.250054811,0,0,0.749945189,0,0,0.5,0.333426042,0.333426042,0,0.666613126,0.666613126,0,0.333330992,0.333330992,0.5,0.666612237,0.666612237
9405,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
9406,0.666666667,0.333333333,0,0.333333333,0.666666667,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
9407,0.666705491,0.333294509,0,0.333294509,0.666705491,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
9408,0.666705491,0.333294509,0,0.333294509,0.666705491,0,0.5,0,0.5,0,0.5,0.5,0.5,0.5,0.5,0,0,0
9409,0.5,0.5,0.5,0.622034418,0.622034418,0.133896746,0.622034418,0.133896746,0.622034418,0.622034418,0.622034418,0.622034418,0.133896746,0.622034418,0.622034418,0,0,0
9410,0.5,0.5,0.5,0.615399703,0.615399703,0.153800892,0.615399703,0.153800892,0.615399703,0.153800892,0.615399703,0.615399703,0.615399703,0.615399703,0.615399703,0,0,0
9411,0.5,0.5,0.5,0.61904473,0.61904473,0.142865811,0.142865811,0.61904473,0.61904473,0.61904473,0.142865811,0.61904473,0.61904473,0.61904473,0.61904473,0,0,0
9412,0.5,0.5,0.5,0.61904474,0.61904474,0.14286578,0.14286578,0.61904474,0.61904474,0.61904474,0.14286578,0.61904474,0.61904474,0.61904474,0.61904474,0,0,0
9413,0.237452118,0.983149911,0.159000268,0.016850089,0.762547882,0.340999732,0.983149911,0.237452118,0.659000268,0.762547882,0.016850089,0.840999732,0.5,0.5,0,0.5,0.5,0.5
9414,0.980999089,0.233000282,0.161999007,0.766999718,0.019000911,0.338000993,0.233000282,0.980999089,0.661999007,0.019000911,0.766999718,0.838000993,0.5,0.5,0,0.5,0.5,0.5
9415,0.432249412,0.18608042,0.163408497,0.81391958,0.567750588,0.336591503,0.18608042,0.432249412,0.663408497,0.567750588,0.81391958,0.836591503,0,0.5,0,0.5,0,0.5
9416,0.432249379,0.186080472,0.163408326,0.813919528,0.567750621,0.336591674,0.186080472,0.432249379,0.663408326,0.567750621,0.813919528,0.836591674,0,0.5,0,0.5,0,0.5
9417,0,0,0.5,0.5,0.5,0.5,0.5,0,0.151231782,0,0.5,0.848768218,0,0.5,0.274775267,0.5,0,0.725224733
9418,0,0,0.5,0.5,0.5,0.5,0,0.5,0.160500746,0.5,0,0.839499254,0.5,0,0.20239927,0,0.5,0.79760073
9419,0,0,0.5,0.5,0.5,0.5,0.5,0,0.152807845,0,0.5,0.847192155,0,0.5,0.28584895,0.5,0,0.71415105
9420,0,0,0.5,0.5,0.5,0.5,0.5,0,0.152807858,0,0.5,0.847192142,0,0.5,0.285848892,0.5,0,0.714151108
9421,0,0.5,0.256654801,0.5,0,0.743345199,0,0,0.5,0.5,0.5,0.5,0.5,0,0.166320433,0,0.5,0.833679567
9422,0,0.5,0.26792396,0.5,0,0.73207604,0,0,0.5,0.5,0.5,0.5,0.5,0,0.166251037,0,0.5,0.833748963
9423,0.5,0,0.289699874,0,0.5,0.710300126,0,0,0.5,0.5,0.5,0.5,0,0.5,0.171099937,0.5,0,0.828900063
9424,0,0.5,0.267923907,0.5,0,0.732076093,0,0,0.5,0.5,0.5,0.5,0.5,0,0.166251049,0,0.5,0.833748951
9425,0.128427921,0.098237419,0,0.871572079,0.901762581,0,0.628427921,0.401762581,0.5,0.371572079,0.598237419,0.5,0,0.5,0,0.5,0,0.5
9426,0.128000486,0.404,0,0.871999514,0.596,0,0.628000486,0.096,0.5,0.371999514,0.904,0.5,0,0,0,0.5,0.5,0.5
9427,0.126469276,0.096028541,0,0.873530724,0.903971459,0,0.626469276,0.403971459,0.5,0.373530724,0.596028541,0.5,0,0.5,0,0.5,0,0.5
9428,0.126469285,0.096028528,0,0.873530715,0.903971472,0,0.626469285,0.403971472,0.5,0.373530715,0.596028528,0.5,0,0.5,0,0.5,0,0.5
9429,0,0.5,0,0.5,0,0.5,0.869939629,0.09433221,0,0.130060371,0.90566779,0,0.369939629,0.40566779,0.5,0.630060371,0.59433221,0.5
9430,0,0,0,0.5,0.5,0.5,0.127000244,0.409,0,0.872999756,0.591,0,0.627000244,0.091,0.5,0.372999756,0.909,0.5
9431,0,0,0,0.5,0.5,0.5,0.128077378,0.408418974,0,0.871922622,0.591581026,0,0.628077378,0.091581026,0.5,0.371922622,0.908418974,0.5
9432,0,0,0,0.5,0.5,0.5,0.128077364,0.408418958,0,0.871922636,0.591581042,0,0.628077364,0.091581042,0.5,0.371922636,0.908418958,0.5
9433,0.346884109,0.088002158,0,0.653115891,0.911997842,0,0.846884109,0.411997842,0.5,0.153115891,0.588002158,0.5,0.5,0.5,0,0,0,0.5
9434,0.147998941,0.416,0,0.852001059,0.584,0,0.647998941,0.084,0.5,0.352001059,0.916,0.5,0,0,0,0.5,0.5,0.5
9435,0.849877422,0.085764063,0,0.150122578,0.914235937,0,0.349877422,0.414235937,0.5,0.650122578,0.585764063,0.5,0,0.5,0,0.5,0,0.5
9436,0.849877414,0.085764052,0,0.150122586,0.914235948,0,0.349877414,0.414235948,0.5,0.650122586,0.585764052,0.5,0,0.5,0,0.5,0,0.5
9437,0.5,0,0,0,0.5,0.5,0.084092551,0.077972285,0,0.915907449,0.922027715,0,0.584092551,0.422027715,0.5,0.415907449,0.577972285,0.5
9438,0,0,0,0.5,0.5,0.5,0.413999601,0.068,0,0.586000399,0.932,0,0.913999601,0.432,0.5,0.086000399,0.568,0.5
9439,0,0.5,0,0.5,0,0.5,0.583976885,0.426704364,0,0.416023115,0.573295636,0,0.083976885,0.073295636,0.5,0.916023115,0.926704364,0.5
9440,0,0.5,0,0.5,0,0.5,0.58397688,0.426704368,0,0.41602312,0.573295632,0,0.08397688,0.073295632,0.5,0.91602312,0.926704368,0.5
9441,0,0,0,0.330165994,0.330165994,0,0.669834006,0.669834006,0,0.593278244,0.093278244,0.5,0.906721756,0.406721756,0.5,0.25,0.75,0.5
9442,0.25,0.75,0.5,0.156800318,0.156800318,0,0.5,0.5,0,0.843199682,0.843199682,0,0.580499868,0.080499868,0.5,0.919500132,0.419500132,0.5
9443,0.25,0.75,0.5,0.156245634,0.156245634,0,0.5,0.5,0,0.843754366,0.843754366,0,0.580124926,0.080124926,0.5,0.919875074,0.419875074,0.5
9444,0.5,0.5,0,0.169875081,0.169875081,0,0.830124919,0.830124919,0,0.75,0.25,0.5,0.09375437,0.59375437,0.5,0.40624563,0.90624563,0.5
9445,0.475282768,0.975282768,0.5,0.175970982,0.175970982,0,0.126944493,0.958209061,0.168735432,0.543574433,0.216114322,0.327460111,0.888654211,0.216114322,0.672539889,0.789473629,0.958209061,0.831264568
9446,0.476699679,0.976699679,0.5,0.173998929,0.173998929,0,0.126700012,0.958099572,0.16860044,0.543998606,0.216498929,0.327499677,0.888999253,0.216498929,0.672500323,0.789499132,0.958099572,0.83139956
9447,0.474869694,0.974869694,0.5,0.175637164,0.175637164,0,0.12651747,0.9580749,0.16844257,0.544184881,0.216624855,0.327560026,0.889064829,0.216624855,0.672439974,0.78963233,0.9580749,0.83155743
9448,0.474869688,0.974869688,0.5,0.175636964,0.175636964,0,0.126517426,0.95807489,0.168442536,0.544184845,0.216624786,0.327560059,0.889064727,0.216624786,0.672439941,0.789632354,0.95807489,0.831557464
